Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Uganda,423008386,441524109,449012579,516147799,589056604,884502309,925381491,967240654,1037379251,1168556628,1259554808,1417191655,1490970267,1701817877,2098944968,2359555556,2447300000,2936470588,2420260870,2139025000,1244610000,1337300000,2177500000,2240333333,3615647477,3519695213,3923244170,6269522147,6508931652,5276480790,4304399315,3321729158,2857457761,3220439044,3990430447,5755818845,6044585327,6269333313,6584815847,5998563258,6193246837,5840503869,6178563591,6606884274,7939487548,9239221760,9977647685,11902564497,14440404137,25127805566,26673441432,27871725245,27305915908,28915786520,32612397253,32387183733,29203988697,30744473840,32927025621,35348155092,37605430214,40510241366,45559202049
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,64087694038,74703517903,82709161099,81393558423,77350733982,73945908384,65648559903,52549553403,48213867647,44558841762,50151522612,41882529045,31580642102,32375081951,39309580983,43956163612,52010352502,67220154164,89238865119,1.11885E+11,1.48734E+11,1.8811E+11,1.21552E+11,1.41209E+11,1.69334E+11,1.82592E+11,1.90499E+11,1.33504E+11,91030968761,93355868978,1.12091E+11,1.30891E+11,1.53883E+11,1.56618E+11,1.99766E+11,1.60503E+11
Uruguay,1242289239,1547388781,1710004407,1539681491,1975701816,1890767156,1809185094,1597713469,1593674185,2004435484,2137096774,2807258065,2189418689,3964296443,4090209682,3538278047,3667161241,4114670014,4910254566,7181182224,10163020116,11048301421,9178780077,5102276308,4850238550,4732025670,5880106317,7367504970,8213526914,8438946948,9298806525,11206174800,12878150210,15002138240,17474590051,19297663097,20515457256,23969738388,25385887786,23983945191,22823271521,20898762265,13606515936,12045638210,13686329890,17362857684,19741420467,23797773024,31119603034,32708318594,41950361212,50342405198,54232266359,61337620936,61496186974,57680328702,57480788380,65006047680,65203071111,62048585619,53666908480,61412268249,71177146197
United States,5.433E+11,5.633E+11,6.051E+11,6.386E+11,6.858E+11,7.437E+11,8.15E+11,8.617E+11,9.425E+11,1.0199E+12,1.0733E+12,1.16485E+12,1.27911E+12,1.42538E+12,1.54524E+12,1.6849E+12,1.87341E+12,2.08183E+12,2.3516E+12,2.62733E+12,2.85731E+12,3.20704E+12,3.34379E+12,3.63404E+12,4.03761E+12,4.33898E+12,4.57963E+12,4.85522E+12,5.23644E+12,5.64158E+12,5.96314E+12,6.15813E+12,6.52033E+12,6.85856E+12,7.28724E+12,7.63975E+12,8.07312E+12,8.57755E+12,9.06282E+12,9.63117E+12,1.02509E+13,1.05819E+13,1.09291E+13,1.14564E+13,1.22172E+13,1.30392E+13,1.38156E+13,1.44742E+13,1.47699E+13,1.44781E+13,1.5049E+13,1.55997E+13,1.6254E+13,1.68432E+13,1.75507E+13,1.8206E+13,1.86951E+13,1.94773E+13,2.05331E+13,2.1381E+13,2.10605E+13,2.33151E+13,2.54627E+13
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13360607991,13677622222,12941297376,13099013836,12899156991,13350468917,13948892216,14744603774,14988971211,17078465982,13760513969,11401421329,9687788513,10134453435,12030023548,14307509839,17330833853,22311393928,29549438884,33689223673,49765676402,60178909297,67517349212,73180037913,80845385816,86196264742,86138288633,62081322741,52870108218,60283503705,60224701296,69600614989,80391853885
St. Vincent and the Grenadines,13066634,13999965,14524964,13708299,14758296,15108296,16099960,15835103,15350000,16650000,18450000,20051925,27585803,30165077,32923696,33237229,32792847,49353162,60844771,71096360,82340340,102086539,113759203,122255350,135024988,145641705,160846657,175580647,200726713,214745002,240366667,254829630,277955556,286307407,289437037,316007407,331488889,347770370,373618519,390718519,427946037,462072333,487763852,509090889,549900185,579948926,643501148,713596667,732663259,714300259,720447889,713796370,730032593,764781259,770901436,786554581,814302267,844039069,884328181,910765710,869111853,872226064,948558503
"Venezuela, RB",7663938303,8067267031,8814309884,9608717288,8192413793,8427777778,8781333333,9250000000,10034444444,10285111111,11561111111,12986590909,13977727273,17035581395,26100930233,27464651163,31419534884,36210697674,39316279070,48310930233,59116511628,66327441860,67736744186,67556279070,59867743468,61965466667,60516123711,48029034483,60226413793,43536709104,48606952195,53453444787,60416519620,60037460783,58418666667,77389487772,70543211119,85837678559,91336763256,97972842462,1.17146E+11,1.22911E+11,92893587734,83620628582,1.12451E+11,1.45513E+11,1.83478E+11,2.30364E+11,3.15953E+11,3.29788E+11,3.93192E+11,3.16482E+11,3.81286E+11,3.71005E+11,4.82359E+11,,,,,,,,
Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,14094687821,26336616250,36658108850,25423812649,6293304975,6471740806,9613369520,9866990236,13180953598,16286433533,20736164459,24657470575,26843700442,27209602050,28683659007,31172518403,32685198809,35064105501,39552513231,45427854693,57633255739,66371664817,77414425532,99130304099,1.06015E+11,1.47201E+11,1.72595E+11,1.95591E+11,2.13709E+11,2.33451E+11,2.39258E+11,2.57096E+11,2.81354E+11,3.10106E+11,3.34365E+11,3.46616E+11,3.66138E+11,4.08802E+11
Vanuatu,,,,,,,,,,,,,,,,,,,,119258835,121185498,113781796,114501913,117389554,144482515,131856421,126498935,139464174,158351368,154013202,168879207,201334169,209088825,200491853,233701301,249333250,261370044,272771209,262293411,268006973,272014627,257926882,262596535,314471414,364996869,394962432,439358585,516392923,590748431,592622317,670712977,770153591,747839698,758304466,772315986,730870805,780889606,880061831,914736985,936526268,909421044,971636098,983582865
World,1.38486E+12,1.44922E+12,1.55082E+12,1.67145E+12,1.83049E+12,1.9941E+12,2.16412E+12,2.30258E+12,2.48467E+12,2.7405E+12,2.99727E+12,3.31048E+12,3.81682E+12,4.65745E+12,5.36682E+12,5.97797E+12,6.49875E+12,7.34973E+12,8.6905E+12,1.00538E+13,1.13371E+13,1.17284E+13,1.16102E+13,1.18405E+13,1.23116E+13,1.28972E+13,1.52525E+13,1.7373E+13,1.9394E+13,2.02667E+13,2.28617E+13,2.38345E+13,2.5484E+13,2.59059E+13,2.78996E+13,3.10515E+13,3.17457E+13,3.16297E+13,3.15529E+13,3.2752E+13,3.38456E+13,3.3631E+13,3.49251E+13,3.91616E+13,4.41336E+13,4.77936E+13,5.17911E+13,5.83611E+13,6.41352E+13,6.08179E+13,6.66198E+13,7.38817E+13,7.55259E+13,7.76352E+13,7.97565E+13,7.52151E+13,7.64865E+13,8.1442E+13,8.65022E+13,8.77281E+13,8.52152E+13,9.68824E+13,1.00562E+14
Samoa,,,,,,,,,,,,,,,,,,,,,,,121221652,111862824,109200934,95572173,100947849,111713922,133016065,122888610,125766270,125597205,132303041,133122897,221098107,224865731,249907894,285475621,269485285,255408053,258856140,266299591,281790139,333426145,407747521,476801793,499923758,573548460,641346192,628006115,680260920,744096948,773141695,797736266,796683673,824150487,843924751,884844420,878448439,912950619,868898350,843850778,832421565
"Yemen, Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5647119229,5930370370,6463649985,5368270615,4167356037,4258788725,5785685311,6838557384,6325141676,7641102523,9652436180,9861560095,10694628092,11777966673,13872791659,16746347681,19061978586,21650532264,26910855852,25130278254,30906749533,32726417878,35401323350,40415233436,43228585321,42444489461,31317824906,26842231205,21606161066,,,,
South Africa,8748596504,9225996313,9813996078,10854195663,11955995222,13068994778,14211394321,15821393678,17124793157,19256992305,21218391521,23411079377,24515911652,33262767310,41389185877,42906919870,41150449964,45328399961,51607399955,63038687890,89411894564,93141478239,85904070615,96204110963,84870134616,64459376104,73354782108,96535747614,1.03977E+11,1.08056E+11,1.26048E+11,1.35204E+11,1.46956E+11,1.47195E+11,1.53513E+11,1.71736E+11,1.63235E+11,1.68978E+11,1.52983E+11,1.51517E+11,1.51753E+11,1.3543E+11,1.29088E+11,1.97019E+11,2.55807E+11,2.88867E+11,3.03859E+11,3.33077E+11,3.16131E+11,3.29754E+11,4.17364E+11,4.58199E+11,4.34401E+11,4.00886E+11,3.81199E+11,3.4671E+11,3.23586E+11,3.81449E+11,4.04159E+11,3.88531E+11,3.3762E+11,4.19016E+11,4.0587E+11
Zambia,713000000,696285714,693142857,718714286,839428571,1082857143,1264285714,1368000000,1605857143,1965714286,1825285714,1687000000,1872416680,2434255237,2910981262,2442672141,2742859263,2515296940,2811032473,3353445378,3884530854,4008126497,3871117093,3321048451,2719518933,2252454500,1664413508,2265250972,3728878149,3994673161,3285217391,3376806697,3181921788,3273507754,3656808233,3806982679,3597220962,4303290117,3537741625,3404284653,3600631919,4094441301,4193850445,4901869716,6221109716,8331870169,12756858899,14056957976,17910858638,15328342304,20265559484,23459515276,25503060420,28037239463,27141023558,21251216799,20958412538,25873601261,26311506435,23308667781,18110638619,22147649569,29784454056
Zimbabwe,1052990400,1096646600,1117601600,1159511700,1217138000,1311435800,1281749500,1397002000,1479599900,1747998800,1884206300,2178716300,2677729400,3309353600,3982161400,4371300700,4318372000,4364382100,4351600500,5177459400,6678868200,8011373800,8539700700,7764067000,6352125900,5637259300,6217523700,6741215100,7814784100,8286322700,8783816700,8641481700,6751472200,6563813300,6890675000,7111270700,8553146600,8529571600,6401968200,6858013100,6689957600,6777384700,6342116400,5727591800,5805598400,5755215200,5443896500,5291950100,4415702800,9665793300,12041655200,14101920300,17114849900,19091020000,19495519600,19963120600,20548678100,17584890937,34156069918,21832234926,21509698406,28371238666,20678055598
